em,country,sector,units,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,X2017,X2018,X2019
NH3,rus,1A5_Other-unspecified,ktNH3,0.002079899,0.001321417,0.003525699,0.004040588,0.004838746,0.005070758,0.005310674,0.00464,8.00E-04,8.00E-05,8.20E-05,8.28E-05
NH3,rus,1B1_Fugitive-solid-fuels,ktNH3,0.38710474,0.40790683,0.4342974,0.4679694,0.48649056,0.46424564,0.49975116,0.54845696,0.548391638,0.548143798,0.54770981,0.547099429
NH3,rus,1B2_Fugitive-petr,ktNH3,0.309263971,0.305537654,0.302013815,0.297764987,0.292222644,0.283391504,0.277621508,0.272468107,0.269304185,0.256429356,0.247260255,0.238091155
NH3,rus,1B2b_Fugitive-NG-distr,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rus,1B2b_Fugitive-NG-prod,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rus,1B2d_Fugitive-other-energy,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rus,2A1_Cement-production,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rus,2A2_Lime-production,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rus,2Ax_Other-minerals,ktNH3,2.538,2.0898,2.403,2.5398,2.5263,2.2293,2.7468,2.52,2.519699863,2.518561113,2.516567063,2.513762541
NH3,rus,2B_Chemical-industry,ktNH3,9.842894,10.9991889,11.3589098,11.7568684,11.8999212,12.0636522,11.9794992,12.3535222,12.35205087,12.3464685,12.33669329,12.32294498
NH3,rus,2B2_Chemicals-Nitric-acid,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rus,2B3_Chemicals-Adipic-acid,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rus,2C_Metal-production,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rus,2D_Chemical-products-manufacture-processing,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rus,2D_Degreasing-Cleaning,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rus,2D_Other-product-use,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rus,2D_Paint-application,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rus,2H_Pulp-and-paper-food-beverage-wood,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rus,2L_Other-process-emissions,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rus,3B_Manure-management,ktNH3,544.9323625,543.423235,552.6793114,548.0894777,560.5167099,573.3206932,569.6697101,578.7249031,578.6559759,578.3944589,577.9365198,577.2924536
NH3,rus,3D_Rice-Cultivation,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rus,3D_Soil-emissions,ktNH3,433.8588952,432.9622138,430.9116278,437.614386,436.2962512,443.5493375,441.5207473,468.8522787,468.7964374,468.5845702,468.2135722,467.6917839
NH3,rus,3E_Enteric-fermentation,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rus,3I_Agriculture-other,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rus,5A_Solid-waste-disposal,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rus,5C_Waste-combustion,ktNH3,7.407027626,7.407208605,7.408835662,7.411598073,7.415534393,7.419664527,7.422878066,7.422878066,7.422878066,7.422878066,7.422878066,7.422878066
NH3,rus,5D_Wastewater-handling,ktNH3,75.13966058,75.1414965,75.15800198,75.1860249,75.2259564,75.26785403,75.30045338,75.31488195,75.3059118,75.27187815,75.21228225,75.1284639
NH3,rus,5E_Other-waste-handling,ktNH3,0.05124,0.0519811,0.0488998,0.046746,0.0574214,0.0635299,0.0564396,0.054264,0.054257537,0.054233016,0.054190077,0.054129687
NH3,rus,6A_Other-in-total,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rus,6B_Other-not-in-total,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rus,7A_Fossil-fuel-fires,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rus,7BC_Indirect-N2O-non-agricultural-N,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rwa,1A1a_Electricity-autoproducer,ktNH3,0.006342689,0.007310538,0.00746684,0.001615301,0.002520146,0.00306849,0.005029357,0.004099969,0.004928478,0.00506948,0.005077616,0.005094889
NH3,rwa,1A1a_Electricity-public,ktNH3,0.009927686,0.011440992,0.011642608,0.005096973,0.004998805,0.004670441,0.004869014,0.004859314,0.004878713,0.0050436,0.005102361,0.005227109
NH3,rwa,1A1a_Heat-production,ktNH3,0,0,0,0.019446414,0.018892068,0.017072063,0.016196819,0.016344861,0.013846843,0.014243327,0.014243327,0.014243327
NH3,rwa,1A1bc_Other-transformation,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rwa,1A2a_Ind-Comb-Iron-steel,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rwa,1A2b_Ind-Comb-Non-ferrous-metals,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rwa,1A2c_Ind-Comb-Chemicals,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rwa,1A2d_Ind-Comb-Pulp-paper,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rwa,1A2e_Ind-Comb-Food-tobacco,ktNH3,0,9.52E-05,8.98E-05,9.92E-05,0.000104119,0.000105539,0.00010629,0.00010629,0.000122898,0.000122898,0.00012433,0.000127369
NH3,rwa,1A2f_Ind-Comb-Non-metalic-minerals,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rwa,1A2g_Ind-Comb-Construction,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rwa,1A2g_Ind-Comb-machinery,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rwa,1A2g_Ind-Comb-mining-quarying,ktNH3,0,0,0.001482408,0.001685618,0.001848115,0.001846934,0.001833504,0.001727214,0.001637532,0.001690677,0.001710374,0.001752191
NH3,rwa,1A2g_Ind-Comb-other,ktNH3,0.191925841,0.203435729,0.203350562,0.203490155,0.219952991,0.233606562,0.24436322,0.247521458,0.253674786,0.260223367,0.26035204,0.260625206
NH3,rwa,1A2g_Ind-Comb-textile-leather,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rwa,1A2g_Ind-Comb-transpequip,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rwa,1A2g_Ind-Comb-wood-products,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rwa,1A3b_Road,ktNH3,0.001402694,0.001518922,0.001597686,0.001921269,0.002072342,0.002059061,0.002074477,0.002262212,0.002425034,0.002507611,0.002536827,0.00259885
NH3,rwa,1A3c_Rail,ktNH3,0,0,1.78E-05,1.78E-05,1.93E-05,2.08E-05,3.57E-05,3.64E-05,2.16E-05,2.23E-05,2.26E-05,2.31E-05
NH3,rwa,1A3di_Oil_Tanker_Loading,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rwa,1A3dii_Domestic-navigation,ktNH3,0,0,4.11E-06,4.46E-06,4.46E-06,3.72E-06,3.72E-06,3.72E-06,3.72E-06,3.72E-06,3.76E-06,3.85E-06
NH3,rwa,1A3eii_Other-transp,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rwa,1A4a_Commercial-institutional,ktNH3,0.013104196,0.013581805,0.014064917,0.015129482,0.016058787,0.016138111,0.016673371,0.016976543,0.017504405,0.017917297,0.017920492,0.017927274
NH3,rwa,1A4b_Residential,ktNH3,10.8550764,11.21908515,11.52671304,12.32954097,12.7775593,12.62435211,12.62016915,12.77339185,12.98755557,13.28989058,13.28989724,13.28991139
NH3,rwa,1A4c_Agriculture-forestry-fishing,ktNH3,0.015726957,0.016444526,0.017144341,0.018669208,0.019954719,0.020221384,0.021007547,0.021603684,0.02220882,0.022731998,0.022738815,0.022753286
NH3,rwa,1A5_Other-unspecified,ktNH3,0.001150769,0.00074677,0.000635614,0.001004379,0.001278458,0.001287627,0.001289114,0.001297788,0.000715927,0.000741203,0.000749839,0.000768172
NH3,rwa,1B1_Fugitive-solid-fuels,ktNH3,0.707441,0.711874,0.721914,0.794588,0.795482,0.772638,0.879139,0.908682,0.930057383,0.951723928,0.973571823,0.995446173
NH3,rwa,1B2_Fugitive-petr,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rwa,1B2b_Fugitive-NG-distr,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rwa,1B2b_Fugitive-NG-prod,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rwa,1B2d_Fugitive-other-energy,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rwa,2A1_Cement-production,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rwa,2A2_Lime-production,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rwa,2Ax_Other-minerals,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rwa,2B_Chemical-industry,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rwa,2B2_Chemicals-Nitric-acid,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rwa,2B3_Chemicals-Adipic-acid,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rwa,2C_Metal-production,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rwa,2D_Chemical-products-manufacture-processing,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rwa,2D_Degreasing-Cleaning,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rwa,2D_Other-product-use,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rwa,2D_Paint-application,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rwa,2H_Pulp-and-paper-food-beverage-wood,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rwa,2L_Other-process-emissions,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rwa,3B_Manure-management,ktNH3,9.2730381,9.7590201,10.4462637,10.059269,10.6419592,10.7274076,10.5789523,10.7950374,11.04897448,11.30637054,11.56592102,11.82578578
NH3,rwa,3D_Rice-Cultivation,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rwa,3D_Soil-emissions,ktNH3,3.944274866,4.263543725,4.65341883,4.477240512,5.621277793,5.705216169,5.698309003,5.911208968,6.050261303,6.191207724,6.333333874,6.475632122
NH3,rwa,3E_Enteric-fermentation,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rwa,3I_Agriculture-other,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rwa,5A_Solid-waste-disposal,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rwa,5C_Waste-combustion,ktNH3,0.694600845,0.691567791,0.68158569,0.667015046,0.648938971,0.627764371,0.603575868,0.603575868,0.603575868,0.603575868,0.603575868,0.603575868
NH3,rwa,5D_Wastewater-handling,ktNH3,17.0630495,17.5430395,18.01392075,18.47375075,18.9303625,19.38666625,19.847702,20.3169155,20.7948405,21.2792755,21.76776525,22.2568465
NH3,rwa,5E_Other-waste-handling,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rwa,6A_Other-in-total,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rwa,6B_Other-not-in-total,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rwa,7A_Fossil-fuel-fires,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,rwa,7BC_Indirect-N2O-non-agricultural-N,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sau,1A1a_Electricity-autoproducer,ktNH3,0.809634346,0.970712768,1.350668955,1.667003624,1.699626742,1.969924214,2.219234169,2.87492543,3.203001315,3.315012526,3.368495973,3.412519842
NH3,sau,1A1a_Electricity-public,ktNH3,3.43879162,4.147439881,4.137089527,4.463711026,4.63441607,4.058502762,4.444777318,4.678181672,4.543456546,4.484407555,4.449202821,4.499513683
NH3,sau,1A1a_Heat-production,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sau,1A1bc_Other-transformation,ktNH3,0.328363637,0.356723094,0.315387287,0.253240165,0.351026854,0.34675,0.644705667,0.438286971,0.446869207,0.454994095,0.462737968,0.470226445
NH3,sau,1A2a_Ind-Comb-Iron-steel,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sau,1A2b_Ind-Comb-Non-ferrous-metals,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sau,1A2c_Ind-Comb-Chemicals,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sau,1A2d_Ind-Comb-Pulp-paper,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sau,1A2e_Ind-Comb-Food-tobacco,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sau,1A2f_Ind-Comb-Non-metalic-minerals,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sau,1A2g_Ind-Comb-Construction,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sau,1A2g_Ind-Comb-machinery,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sau,1A2g_Ind-Comb-mining-quarying,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sau,1A2g_Ind-Comb-other,ktNH3,2.1310241,2.4352691,2.8848979,2.6682288,2.7820226,3.190042,3.3437176,3.505965484,3.598839142,4.434992936,4.315830859,4.358339106
NH3,sau,1A2g_Ind-Comb-textile-leather,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sau,1A2g_Ind-Comb-transpequip,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sau,1A2g_Ind-Comb-wood-products,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sau,1A3b_Road,ktNH3,6.542635028,6.782249095,6.908554889,7.410719431,8.026215252,8.397240795,8.702255256,9.335274447,9.21428367,9.124554595,8.842235473,8.926499015
NH3,sau,1A3c_Rail,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sau,1A3di_Oil_Tanker_Loading,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sau,1A3dii_Domestic-navigation,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sau,1A3eii_Other-transp,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sau,1A4a_Commercial-institutional,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sau,1A4b_Residential,ktNH3,0.2437535,0.2455676,0.2467329,0.2863233,0.2614109,0.244281,0.2378482,0.264031918,0.27356424,0.274891525,0.268862144,0.270661728
NH3,sau,1A4c_Agriculture-forestry-fishing,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sau,1A5_Other-unspecified,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sau,1B1_Fugitive-solid-fuels,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sau,1B2_Fugitive-petr,ktNH3,0.02737405,0.024038998,0.023731715,0.026773624,0.027849192,0.027117046,0.027029436,0.028050233,0.028541923,0.026794657,0.026487277,0.026179896
NH3,sau,1B2b_Fugitive-NG-distr,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sau,1B2b_Fugitive-NG-prod,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sau,1B2d_Fugitive-other-energy,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sau,2A1_Cement-production,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sau,2A2_Lime-production,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sau,2Ax_Other-minerals,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sau,2B_Chemical-industry,ktNH3,4.8965756,5.4648326,5.9343756,6.4221936,6.8887006,6.8850576,6.9099506,6.8759496,7.010589744,7.138054917,7.259542619,7.377023612
NH3,sau,2B2_Chemicals-Nitric-acid,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sau,2B3_Chemicals-Adipic-acid,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sau,2C_Metal-production,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sau,2D_Chemical-products-manufacture-processing,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sau,2D_Degreasing-Cleaning,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sau,2D_Other-product-use,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sau,2D_Paint-application,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sau,2H_Pulp-and-paper-food-beverage-wood,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sau,2L_Other-process-emissions,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sau,3B_Manure-management,ktNH3,33.1560269,31.9224416,33.5491246,38.6239371,39.5230575,40.6824439,40.4795082,40.43080555,41.22249394,41.97199327,42.68634488,43.37713691
NH3,sau,3D_Rice-Cultivation,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sau,3D_Soil-emissions,ktNH3,28.08785403,26.48751206,25.22521588,26.58325647,25.21062268,34.532525,33.37509738,38.74293209,39.5015697,40.21977952,40.90430894,41.56626233
NH3,sau,3E_Enteric-fermentation,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sau,3I_Agriculture-other,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sau,5A_Solid-waste-disposal,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sau,5C_Waste-combustion,ktNH3,0.253230425,0.258556565,0.263500202,0.268897446,0.27399171,0.278934981,0.2835044,0.2835044,0.2835044,0.2835044,0.2835044,0.2835044
NH3,sau,5D_Wastewater-handling,ktNH3,9.968394356,9.977054724,9.979202347,9.975193767,10.06552604,10.14755314,10.37787912,10.59756499,10.80507926,11.0015351,11.18877816,11.36984587
NH3,sau,5E_Other-waste-handling,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sau,6A_Other-in-total,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sau,6B_Other-not-in-total,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sau,7A_Fossil-fuel-fires,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sau,7BC_Indirect-N2O-non-agricultural-N,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sdn,1A1a_Electricity-autoproducer,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sdn,1A1a_Electricity-public,ktNH3,0.1633105,0.1318498,0.0523481,0.08035349,0.112802037,0.105413698,0.124508674,0.271024934,0.347599276,0.346694855,0.357904739,0.368351156
NH3,sdn,1A1a_Heat-production,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sdn,1A1bc_Other-transformation,ktNH3,0.019331051,0.019763459,0.019168117,0.018688378,0.005376444,0.00692906,0.008133101,0.007400506,0.007573523,0.00775576,0.007945169,0.008138597
NH3,sdn,1A2a_Ind-Comb-Iron-steel,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sdn,1A2b_Ind-Comb-Non-ferrous-metals,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sdn,1A2c_Ind-Comb-Chemicals,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sdn,1A2d_Ind-Comb-Pulp-paper,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sdn,1A2e_Ind-Comb-Food-tobacco,ktNH3,0.125266291,0.257580168,0.31740993,0.193205893,0.059626799,0.077265496,0.082729539,0.086249945,0.096811162,0.105612177,0.109026996,0.112209244
NH3,sdn,1A2f_Ind-Comb-Non-metalic-minerals,ktNH3,0.034613054,0.072492622,0.089885998,0.05474167,0.016817815,0.022321143,0.022882638,0.022882638,0.026403044,0.028163247,0.029073866,0.029922465
NH3,sdn,1A2g_Ind-Comb-Construction,ktNH3,0.018130647,0.037017509,0.044942999,0.027370835,0.009173354,0.012019077,0.012321421,0.012321421,0.014081624,0.015841827,0.016354049,0.016831387
NH3,sdn,1A2g_Ind-Comb-machinery,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sdn,1A2g_Ind-Comb-mining-quarying,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sdn,1A2g_Ind-Comb-other,ktNH3,3.237693704,3.230864258,3.068642372,3.24184668,3.11524839,3.195053561,3.289361459,3.28434539,3.325476144,3.267595481,3.278067594,3.287826486
NH3,sdn,1A2g_Ind-Comb-textile-leather,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sdn,1A2g_Ind-Comb-transpequip,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sdn,1A2g_Ind-Comb-wood-products,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sdn,1A3b_Road,ktNH3,0.027856556,0.029795094,0.033985737,0.032705037,0.035949257,0.034891645,0.033815708,0.035581356,0.038995752,0.03972988,0.041014489,0.042211608
NH3,sdn,1A3c_Rail,ktNH3,0.000112888,0.000126897,0.000126897,0.000140997,0.000133947,0.000140997,0.000148047,0.000155096,0.000183296,0.000176246,0.000181944,0.000187255
NH3,sdn,1A3di_Oil_Tanker_Loading,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sdn,1A3dii_Domestic-navigation,ktNH3,6.00E-05,6.00E-05,6.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,9.00E-05,0.00012,0.00012,0.00012388,0.000127496
NH3,sdn,1A3eii_Other-transp,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sdn,1A4a_Commercial-institutional,ktNH3,0.467247408,0.481609125,0.49802734,0.50628408,0.416453888,0.421713373,0.431576486,0.434523379,0.437741159,0.440865413,0.44095614,0.441040689
NH3,sdn,1A4b_Residential,ktNH3,31.06054316,31.97684569,32.37152959,32.78428322,26.96505745,27.47590844,28.08730397,28.28432514,28.48256006,28.68166843,28.68180982,28.68194158
NH3,sdn,1A4c_Agriculture-forestry-fishing,ktNH3,0.061456528,0.036752182,0.028947166,0.0248413,0.01915496,0.02067629,0.021974048,0.023285932,0.027221582,0.026237669,0.027086027,0.027876606
NH3,sdn,1A5_Other-unspecified,ktNH3,0.00067,0.00089,0.00157,2.00E-05,0.00061,6.00E-04,6.00E-04,0.00052,0.00092,0.00066,0.00068134,0.000701227
NH3,sdn,1B1_Fugitive-solid-fuels,ktNH3,27.30229152,27.97128909,28.61161093,29.23695501,23.41934335,23.79214415,24.22348093,24.63874538,25.21477932,25.82150722,26.45210969,27.09609864
NH3,sdn,1B2_Fugitive-petr,ktNH3,0.00054447,0.000572063,0.000568701,0.000568471,0.000127161,0.000153133,0.000161672,0.00015678,0.000150363,0.000140851,0.000143832,0.000146843
NH3,sdn,1B2b_Fugitive-NG-distr,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sdn,1B2b_Fugitive-NG-prod,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sdn,1B2d_Fugitive-other-energy,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sdn,2A1_Cement-production,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sdn,2A2_Lime-production,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sdn,2Ax_Other-minerals,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sdn,2B_Chemical-industry,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sdn,2B2_Chemicals-Nitric-acid,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sdn,2B3_Chemicals-Adipic-acid,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sdn,2C_Metal-production,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sdn,2D_Chemical-products-manufacture-processing,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sdn,2D_Degreasing-Cleaning,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sdn,2D_Other-product-use,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sdn,2D_Paint-application,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sdn,2H_Pulp-and-paper-food-beverage-wood,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sdn,2L_Other-process-emissions,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sdn,3B_Manure-management,ktNH3,219.5661705,219.9937146,220.3082325,211.4617908,221.8782516,222.3152563,222.7858179,225.0985277,230.3611492,235.9041894,241.6653468,247.5488023
NH3,sdn,3D_Rice-Cultivation,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sdn,3D_Soil-emissions,ktNH3,38.1175787,38.4255569,40.36338677,40.66787239,40.86565815,42.5198159,43.85205107,41.81729203,42.7949465,43.82469527,44.89496437,45.98795321
NH3,sdn,3E_Enteric-fermentation,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sdn,3I_Agriculture-other,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sdn,5A_Solid-waste-disposal,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sdn,5C_Waste-combustion,ktNH3,4.072068823,4.037986003,3.965444564,3.868248961,3.751653825,3.619244592,3.472664508,3.472664508,3.472664508,3.472664508,3.472664508,3.472664508
NH3,sdn,5D_Wastewater-handling,ktNH3,60.3227415,61.7702715,63.20104875,64.60683775,65.996735,67.40141625,68.8629795,70.4110435,72.05719675,73.79106525,75.593161,77.43351175
NH3,sdn,5E_Other-waste-handling,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sdn,6A_Other-in-total,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sdn,6B_Other-not-in-total,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sdn,7A_Fossil-fuel-fires,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sdn,7BC_Indirect-N2O-non-agricultural-N,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sen,1A1a_Electricity-autoproducer,ktNH3,0.054643313,0.023372311,0.048073633,0.060107316,0.047464109,0.032038922,0.044539673,0.03903972,0.041211016,0.043011105,0.043680402,0.04386644
NH3,sen,1A1a_Electricity-public,ktNH3,0.09080611,0.093864303,0.103618162,0.087221389,0.094021032,0.09617141,0.089354337,0.09805366,0.113036958,0.121148792,0.127487079,0.132518148
NH3,sen,1A1a_Heat-production,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sen,1A1bc_Other-transformation,ktNH3,5.70E-05,5.18E-05,4.67E-05,6.22E-05,6.74E-05,7.78E-05,7.78E-05,8.30E-05,8.55E-05,8.81E-05,9.06E-05,9.32E-05
NH3,sen,1A2a_Ind-Comb-Iron-steel,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sen,1A2b_Ind-Comb-Non-ferrous-metals,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,sen,1A2c_Ind-Comb-Chemicals,ktNH3,0,0,0,0,0,0,0.00212858,0.00212858,0.003192869,0.003192869,0.003359428,0.003493099
