NH3,time,station,longitude,latitude
8.1552,2017-03,CH01L,6.94472,46.8130
6.7032,2017-04,CH01L,6.94472,46.8130
8.143199999999998,2017-05,CH01L,6.94472,46.8130
7.9632000000000005,2017-06,CH01L,6.94472,46.8130
6.9984,2017-07,CH01L,6.94472,46.8130
7.927200000000001,2017-08,CH01L,6.94472,46.8130
6.3504,2017-09,CH01L,6.94472,46.8130
7.8192,2017-10,CH01L,6.94472,46.8130
5.04,2017-11,CH01L,6.94472,46.8130
2.5271999999999997,2017-12,CH01L,6.94472,46.8130
3.1032,2018-01,CH01L,6.94472,46.8130
3.0888,2018-02,CH01L,6.94472,46.8130
4.742399999999999,2018-03,CH01L,6.94472,46.8130
10.987200000000001,2018-04,CH01L,6.94472,46.8130
9.2808,2018-05,CH01L,6.94472,46.8130
6.876,2018-06,CH01L,6.94472,46.8130
8.4744,2018-07,CH01L,6.94472,46.8130
10.4256,2018-08,CH01L,6.94472,46.8130
8.769599999999999,2018-09,CH01L,6.94472,46.8130
8.769599999999999,2018-10,CH01L,6.94472,46.8130
6.4008,2018-11,CH01L,6.94472,46.8130
4.3416,2018-12,CH01L,6.94472,46.8130
1.5695999999999997,2008-01,CH01L,8.46388,47.0675
3.7943999999999996,2008-02,CH01L,8.46388,47.0675
1.728,2008-03,CH01L,8.46388,47.0675
1.9656,2008-04,CH01L,8.46388,47.0675
4.9176,2008-05,CH01L,8.46388,47.0675
3.5352,2008-06,CH01L,8.46388,47.0675
4.0896,2008-07,CH01L,8.46388,47.0675
3.7512,2008-08,CH01L,8.46388,47.0675
3.0456000000000003,2008-09,CH01L,8.46388,47.0675
2.9231999999999996,2008-10,CH01L,8.46388,47.0675
1.3823999999999999,2008-11,CH01L,8.46388,47.0675
0.4368,2008-12,CH01L,8.46388,47.0675
0.54,2009-01,CH01L,8.46388,47.0675
0.4536,2009-02,CH01L,8.46388,47.0675
4.039199999999999,2009-03,CH01L,8.46388,47.0675
3.9023999999999996,2009-04,CH01L,8.46388,47.0675
4.032,2009-05,CH01L,8.46388,47.0675
3.0815999999999995,2009-06,CH01L,8.46388,47.0675
3.2256,2009-07,CH01L,8.46388,47.0675
5.5512,2009-08,CH01L,8.46388,47.0675
4.4064,2009-09,CH01L,8.46388,47.0675
2.7407999999999997,2009-10,CH01L,8.46388,47.0675
1.0008000000000001,2009-11,CH01L,8.46388,47.0675
0.38880000000000003,2009-12,CH01L,8.46388,47.0675
0.26639999999999997,2010-02,CH01L,8.46388,47.0675
2.1672,2010-03,CH01L,8.46388,47.0675
2.8655999999999997,2010-04,CH01L,8.46388,47.0675
2.8127999999999997,2010-05,CH01L,8.46388,47.0675
3.6432,2010-06,CH01L,8.46388,47.0675
5.522399999999999,2010-07,CH01L,8.46388,47.0675
3.1607999999999996,2010-08,CH01L,8.46388,47.0675
3.4991999999999996,2010-09,CH01L,8.46388,47.0675
2.1792,2010-10,CH01L,8.46388,47.0675
1.8144000000000002,2010-11,CH01L,8.46388,47.0675
0.432,2010-12,CH01L,8.46388,47.0675
0.7704,2011-01,CH01L,8.46388,47.0675
2.4696000000000002,2011-02,CH01L,8.46388,47.0675
3.7583999999999995,2011-03,CH01L,8.46388,47.0675
4.243199999999999,2011-04,CH01L,8.46388,47.0675
4.9104,2011-05,CH01L,8.46388,47.0675
3.6864,2011-06,CH01L,8.46388,47.0675
2.6712000000000002,2011-07,CH01L,8.46388,47.0675
4.4712000000000005,2011-08,CH01L,8.46388,47.0675
3.431999999999999,2011-09,CH01L,8.46388,47.0675
2.0303999999999998,2011-10,CH01L,8.46388,47.0675
1.7352,2011-11,CH01L,8.46388,47.0675
0.5616,2011-12,CH01L,8.46388,47.0675
0.31679999999999997,2012-02,CH01L,8.46388,47.0675
4.6992,2012-03,CH01L,8.46388,47.0675
3.276,2012-04,CH01L,8.46388,47.0675
3.3912,2012-05,CH01L,8.46388,47.0675
4.521599999999999,2012-06,CH01L,8.46388,47.0675
4.384799999999999,2012-07,CH01L,8.46388,47.0675
5.164799999999999,2012-08,CH01L,8.46388,47.0675
3.1104000000000003,2012-09,CH01L,8.46388,47.0675
2.1384,2012-10,CH01L,8.46388,47.0675
1.7711999999999999,2012-11,CH01L,8.46388,47.0675
0.7416,2012-12,CH01L,8.46388,47.0675
0.7488,2013-01,CH01L,8.46388,47.0675
0.46799999999999997,2013-01,CH01L,8.46388,47.0675
0.2808,2013-02,CH01L,8.46388,47.0675
1.764,2013-03,CH01L,8.46388,47.0675
3.6216,2013-04,CH01L,8.46388,47.0675
2.4623999999999997,2013-05,CH01L,8.46388,47.0675
3.2472,2013-06,CH01L,8.46388,47.0675
4.833600000000001,2013-07,CH01L,8.46388,47.0675
5.111999999999999,2013-08,CH01L,8.46388,47.0675
3.3264,2013-09,CH01L,8.46388,47.0675
2.268,2013-10,CH01L,8.46388,47.0675
1.2744,2013-11,CH01L,8.46388,47.0675
0.6624,2013-12,CH01L,8.46388,47.0675
0.6696,2014-01,CH01L,8.46388,47.0675
0.7056,2014-01,CH01L,8.46388,47.0675
0.9072,2014-02,CH01L,8.46388,47.0675
6.8904,2014-03,CH01L,8.46388,47.0675
3.1391999999999993,2014-04,CH01L,8.46388,47.0675
2.34,2014-05,CH01L,8.46388,47.0675
5.2992,2014-06,CH01L,8.46388,47.0675
3.0287999999999995,2014-07,CH01L,8.46388,47.0675
2.8943999999999996,2014-08,CH01L,8.46388,47.0675
3.2256,2014-09,CH01L,8.46388,47.0675
2.0519999999999996,2014-10,CH01L,8.46388,47.0675
1.4471999999999998,2014-11,CH01L,8.46388,47.0675
0.9119999999999999,2014-12,CH01L,8.46388,47.0675
0.5688,2015-01,CH01L,8.46388,47.0675
0.22320000000000004,2015-02,CH01L,8.46388,47.0675
7.271999999999999,2015-03,CH01L,8.46388,47.0675
4.2192,2015-04,CH01L,8.46388,47.0675
3.4415999999999993,2015-05,CH01L,8.46388,47.0675
4.910399999999999,2015-06,CH01L,8.46388,47.0675
6.4152,2015-07,CH01L,8.46388,47.0675
5.421600000000001,2015-08,CH01L,8.46388,47.0675
4.1544,2015-09,CH01L,8.46388,47.0675
2.5343999999999998,2015-10,CH01L,8.46388,47.0675
3.1536,2015-11,CH01L,8.46388,47.0675
0.7416,2015-12,CH01L,8.46388,47.0675
0.3528,2016-01,CH01L,8.46388,47.0675
0.5976,2016-02,CH01L,8.46388,47.0675
2.016,2016-03,CH01L,8.46388,47.0675
3.2112,2016-04,CH01L,8.46388,47.0675
2.376,2016-05,CH01L,8.46388,47.0675
2.7504,2016-06,CH01L,8.46388,47.0675
4.291200000000001,2016-07,CH01L,8.46388,47.0675
4.7664,2016-08,CH01L,8.46388,47.0675
4.384799999999999,2016-09,CH01L,8.46388,47.0675
2.0303999999999993,2016-10,CH01L,8.46388,47.0675
0.9647999999999999,2016-11,CH01L,8.46388,47.0675
1.0512,2016-12,CH01L,8.46388,47.0675
0.2952,2017-01,CH01L,8.46388,47.0675
0.972,2017-02,CH01L,8.46388,47.0675
3.552,2017-03,CH01L,8.46388,47.0675
2.844,2017-04,CH01L,8.46388,47.0675
3.528,2017-05,CH01L,8.46388,47.0675
5.5656,2017-06,CH01L,8.46388,47.0675
3.866399999999999,2017-07,CH01L,8.46388,47.0675
4.449599999999999,2017-08,CH01L,8.46388,47.0675
3.0671999999999997,2017-09,CH01L,8.46388,47.0675
2.8007999999999997,2017-10,CH01L,8.46388,47.0675
1.3464,2017-11,CH01L,8.46388,47.0675
0.46799999999999997,2017-12,CH01L,8.46388,47.0675
1.4544,2018-01,CH01L,8.46388,47.0675
0.6408,2018-02,CH01L,8.46388,47.0675
2.016,2018-03,CH01L,8.46388,47.0675
4.384799999999999,2018-04,CH01L,8.46388,47.0675
5.2776,2018-05,CH01L,8.46388,47.0675
5.7528,2018-06,CH01L,8.46388,47.0675
5.3424,2018-07,CH01L,8.46388,47.0675
